ds,y,abertura,max,min,volume,variacao
2020-01-31,113.761,115.518,115.518,113.148,6.22,-1.53
2020-01-30,115.528,115.375,115.528,112.825,6.32,0.12
2020-01-29,115.385,116.494,117.171,115.164,5.1,-0.94
2020-01-28,116.479,114.482,116.797,114.475,5.23,1.74
2020-01-27,114.482,118.347,118.347,114.376,6.1,-3.29
2020-01-24,118.376,119.528,119.593,118.108,4.78,-0.96
2020-01-23,119.528,118.391,119.535,116.906,6.57,0.96
2020-01-22,118.391,117.035,118.401,117.035,5.77,1.17
2020-01-21,117.026,118.861,118.861,117.026,5.09,-1.54
2020-01-20,118.862,118.478,118.862,117.928,3.84,0.32
2020-01-17,118.478,116.71,118.479,116.71,4.95,1.52
2020-01-16,116.704,116.415,117.106,115.961,5.42,0.25
2020-01-15,116.414,117.632,117.632,116.188,5.57,-1.04
2020-01-14,117.632,117.325,117.705,116.61,5.36,0.26
2020-01-13,117.325,115.503,117.333,115.503,5.69,1.58
2020-01-10,115.503,115.948,116.745,114.952,4.78,-0.38
2020-01-09,115.947,116.248,116.82,115.411,5.95,-0.26
2020-01-08,116.247,116.667,117.335,115.693,5.91,-0.36
2020-01-07,116.662,116.872,117.076,115.965,4.85,-0.18
2020-01-06,116.878,117.707,117.707,116.269,6.57,-0.7
2020-01-03,117.707,118.564,118.792,117.341,6.83,-0.73
2020-01-02,118.573,115.652,118.573,115.649,5.16,2.53
2019-12-30,115.645,116.53,117.086,115.599,3.67,-0.76
2019-12-27,116.534,117.205,117.803,115.995,3.91,-0.57
2019-12-26,117.203,115.864,117.22,115.673,3.79,1.16
2019-12-23,115.863,115.119,115.863,114.964,4.0,0.64
2019-12-20,115.121,115.133,115.171,114.526,6.89,-0.01
2019-12-19,115.131,114.313,115.132,113.712,5.78,0.71
2019-12-18,114.315,112.618,114.339,112.3,7.94,1.51
2019-12-17,112.616,111.897,112.695,111.897,5.35,0.64
2019-12-16,111.896,112.565,113.197,111.896,6.08,-0.59
2019-12-13,112.565,112.205,112.829,111.78,7.71,0.33
2019-12-12,112.2,110.963,112.445,110.963,5.68,1.11
2019-12-11,110.964,110.672,111.227,110.53,5.15,0.26
2019-12-10,110.672,110.973,111.184,110.133,4.76,-0.28
2019-12-09,110.977,111.125,111.453,110.87,4.99,-0.13
2019-12-06,111.126,110.623,111.43,110.623,4.97,0.46
2019-12-05,110.622,110.297,111.073,110.008,4.4,0.29
2019-12-04,110.301,108.962,110.301,108.962,4.89,1.23
2019-12-03,108.956,108.931,109.198,108.19,5.22,0.03
2019-12-02,108.928,108.233,109.279,108.233,4.71,0.64
2019-11-29,108.233,108.29,108.708,107.759,4.19,-0.05
2019-11-28,108.29,107.708,108.333,107.148,3.67,0.54
2019-11-27,107.708,107.059,107.991,106.312,4.42,0.61
2019-11-26,107.059,108.424,108.424,106.414,6.9,-1.26
2019-11-25,108.424,108.692,108.915,108.08,4.51,-0.25
2019-11-22,108.692,107.497,108.692,107.157,4.8,1.11
2019-11-21,107.497,105.866,107.497,105.864,5.82,1.54
2019-11-19,105.864,106.269,106.95,105.367,3.61,-0.38
2019-11-18,106.269,106.566,107.519,106.246,4.92,-0.27
2019-11-14,106.557,106.052,106.758,105.82,5.36,0.47
2019-11-13,106.06,106.751,106.786,105.261,5.34,-0.65
2019-11-12,106.751,108.368,108.368,106.232,5.22,-1.49
2019-11-11,108.367,107.622,108.367,106.814,3.93,0.69
2019-11-08,107.629,109.572,109.572,107.127,5.42,-1.78
2019-11-07,109.581,108.36,109.672,108.36,6.08,1.13
2019-11-06,108.36,108.719,109.633,107.446,5.51,-0.33
2019-11-05,108.719,108.779,109.343,108.253,5.66,-0.06
2019-11-04,108.779,108.196,109.352,108.196,5.18,0.54
2019-11-01,108.196,107.221,108.496,107.22,5.47,0.91
2019-10-31,107.22,108.403,108.403,106.356,5.38,-1.1
2019-10-30,108.408,107.557,108.408,106.622,5.45,0.79
2019-10-29,107.556,108.189,108.195,107.313,4.31,-0.58
2019-10-28,108.187,107.366,108.393,107.362,3.97,0.77
2019-10-25,107.364,106.99,108.083,106.99,5.4,0.35
2019-10-24,106.986,107.553,107.744,106.593,5.62,-0.52
2019-10-23,107.544,107.381,107.959,107.041,4.66,0.15
2019-10-22,107.381,106.023,107.421,105.927,5.22,1.28
2019-10-21,106.022,104.729,106.027,104.696,3.5,1.23
2019-10-18,104.729,105.012,105.464,104.525,4.48,-0.27
2019-10-17,105.016,105.389,105.891,104.827,4.19,-0.39
2019-10-16,105.423,104.486,105.462,103.521,4.51,0.89
2019-10-15,104.49,104.299,105.048,104.052,4.09,0.18
2019-10-14,104.302,103.834,104.305,103.438,2.99,0.45
2019-10-11,103.832,101.819,104.381,101.819,4.35,1.98
2019-10-10,101.817,101.244,102.483,101.152,4.37,0.56
2019-10-09,101.249,100.005,101.567,100.005,3.94,1.27
2019-10-08,99.981,100.565,101.296,99.868,4.34,-0.59
2019-10-07,100.573,102.546,102.546,100.542,3.94,-1.93
2019-10-04,102.551,101.516,102.58,101.057,4.65,1.02
2019-10-03,101.516,101.031,101.56,99.826,4.67,0.48
2019-10-02,101.031,104.049,104.049,100.944,5.07,-2.9
2019-10-01,104.053,104.745,105.121,103.837,4.1,-0.66
2019-09-30,104.745,105.077,105.178,104.638,3.9,-0.32
2019-09-27,105.078,105.319,105.633,104.506,3.47,-0.23
2019-09-26,105.319,104.485,105.342,104.337,4.14,0.8
2019-09-25,104.481,103.857,104.481,103.034,4.12,0.58
2019-09-24,103.876,104.638,104.893,103.504,3.97,-0.73
2019-09-23,104.638,104.817,104.817,104.02,6.77,-0.17
2019-09-20,104.817,104.339,105.045,103.914,6.77,0.46
2019-09-19,104.339,104.555,106.001,104.286,4.92,-0.18
2019-09-18,104.532,104.616,104.762,103.684,3.88,-0.08
2019-09-17,104.617,103.68,104.619,103.079,4.57,0.9
2019-09-16,103.68,103.496,104.005,102.782,6.04,0.17
2019-09-13,103.501,104.371,104.699,103.275,4.04,-0.83
2019-09-12,104.371,103.453,104.618,103.453,4.96,0.89
2019-09-11,103.446,103.036,104.156,103.036,4.88,0.4
2019-09-10,103.032,103.18,103.503,102.231,5.48,-0.14
2019-09-09,103.181,102.937,104.26,102.793,5.52,0.24
2019-09-06,102.935,102.247,103.182,102.246,3.98,0.68
2019-09-05,102.243,101.204,103.258,101.204,4.81,1.03
2019-09-04,101.201,99.706,101.201,99.706,4.31,1.52
2019-09-03,99.681,100.626,101.417,99.406,4.33,-0.94
2019-09-02,100.626,101.133,101.611,100.626,2.69,-0.5
2019-08-30,101.135,100.526,101.551,100.526,6.11,0.61
2019-08-29,100.524,98.194,100.684,98.194,5.16,2.37
2019-08-28,98.194,97.273,98.346,96.557,4.35,0.94
2019-08-27,97.276,96.434,97.951,95.855,6.58,0.88
2019-08-26,96.43,97.687,98.436,95.961,4.14,-1.27
2019-08-23,97.667,100.007,100.025,97.085,5.67,-2.34
2019-08-22,100.011,101.209,101.469,100.011,4.5,-1.18
2019-08-21,101.202,99.227,101.24,99.221,5.97,2.0
2019-08-20,99.222,99.472,99.665,98.002,5.24,-0.25
2019-08-19,99.469,99.81,100.948,98.908,4.92,-0.34
2019-08-16,99.806,99.059,100.567,99.059,5.48,0.76
2019-08-15,99.057,100.262,101.014,98.2,6.59,-1.2
2019-08-14,100.258,103.27,103.27,99.955,6.49,-2.94
2019-08-13,103.299,101.912,103.778,101.414,5.2,1.36
2019-08-12,101.915,103.946,103.946,101.621,4.51,-2.0
2019-08-09,103.996,104.102,104.848,103.547,4.69,-0.11
2019-08-08,104.115,102.782,104.282,102.782,5.71,1.3
2019-08-07,102.782,102.163,102.784,100.476,5.74,0.61
2019-08-06,102.164,100.098,102.178,100.098,5.23,2.06
2019-08-05,100.098,102.658,102.658,99.63,5.16,-2.51
2019-08-02,102.674,102.122,103.18,101.667,5.08,0.54
2019-08-01,102.126,101.819,104.056,101.819,7.35,0.31
2019-07-31,101.812,102.946,103.129,100.95,5.23,-1.09
2019-07-30,102.933,103.483,103.555,102.596,4.19,-0.53
2019-07-29,103.483,102.817,103.483,102.461,3.67,0.65
2019-07-26,102.819,102.654,103.209,102.196,5.3,0.16
2019-07-25,102.655,104.119,104.44,102.39,5.98,-1.41
2019-07-24,104.12,103.707,104.57,103.707,5.02,0.4
2019-07-23,103.704,103.949,104.43,103.518,4.18,-0.24
2019-07-22,103.949,103.452,104.278,103.452,3.57,0.48
2019-07-19,103.452,104.716,104.723,103.388,3.59,-1.21
2019-07-18,104.717,103.859,104.773,103.859,4.55,0.83
2019-07-17,103.856,103.775,104.453,103.712,3.94,0.08
2019-07-16,103.775,103.805,104.44,103.361,4.61,-0.03
2019-07-15,103.803,103.909,104.578,103.495,4.12,-0.1
2019-07-12,103.906,105.158,105.731,103.903,4.89,-1.18
2019-07-11,105.146,105.818,105.886,104.814,5.0,-0.63
2019-07-10,105.817,104.537,106.65,104.537,7.03,1.23
2019-07-08,104.53,104.09,104.679,103.988,3.61,0.42
2019-07-05,104.089,103.628,104.176,102.622,4.34,0.44
2019-07-04,103.636,102.047,104.022,102.047,4.1,1.56
2019-07-03,102.043,100.576,102.177,100.451,4.95,1.43
2019-07-02,100.605,101.342,101.565,100.073,5.1,-0.72
2019-07-01,101.34,100.973,102.432,100.973,424.32,0.37
2019-06-28,100.967,100.726,101.563,100.726,4.21,0.24
2019-06-27,100.724,100.689,101.025,99.421,4.28,0.04
2019-06-26,100.689,100.095,101.126,100.095,5.17,0.6
2019-06-25,100.093,102.061,102.061,99.89,4.61,-1.93
2019-06-24,102.062,102.018,102.617,101.589,3.67,0.05
2019-06-21,102.013,100.305,102.1,100.305,5.66,1.7
2019-06-19,100.303,99.403,100.327,98.978,4.55,0.9
2019-06-18,99.404,97.633,99.412,97.633,4.66,1.82
2019-06-17,97.623,98.038,98.439,97.623,4.05,-0.43
2019-06-14,98.04,98.776,98.981,97.601,9.47,-0.74
2019-06-13,98.774,98.321,99.364,98.321,5.77,0.46
2019-06-12,98.321,98.96,99.24,97.831,5.1,-0.65
2019-06-11,98.96,97.467,98.985,97.467,5.08,1.53
2019-06-10,97.467,97.828,97.856,96.782,3.69,-0.36
2019-06-07,97.821,97.205,98.326,97.205,3.83,0.63
2019-06-06,97.205,96.002,97.462,96.002,4.18,1.26
2019-06-05,95.999,97.381,97.686,95.686,3.89,-1.42
2019-06-04,97.38,97.02,97.723,96.593,4.43,0.37
2019-06-03,97.02,97.036,97.757,96.43,4.69,-0.01
2019-05-31,97.03,97.42,97.992,96.792,5.25,-0.44
2019-05-30,97.457,96.566,97.939,96.511,4.53,0.92
2019-05-29,96.567,96.389,96.986,95.69,4.7,0.18
2019-05-28,96.393,94.863,96.552,94.707,6.58,1.61
2019-05-27,94.864,93.626,95.444,93.626,2.62,1.32
2019-05-24,93.628,93.912,94.9,93.545,3.59,-0.3
2019-05-23,93.91,94.36,94.547,93.3,3.9,-0.48
2019-05-22,94.361,94.485,95.212,93.883,4.36,-0.13
2019-05-21,94.485,91.946,94.573,91.946,5.56,2.76
2019-05-20,91.946,90.006,92.117,89.822,4.76,2.17
2019-05-17,89.993,90.023,91.321,89.409,5.51,-0.04
2019-05-16,90.024,91.622,91.622,89.778,5.74,-1.75
2019-05-15,91.623,92.088,92.088,90.295,4.94,-0.51
2019-05-14,92.092,91.736,92.529,91.562,4.17,0.4
2019-05-13,91.727,94.252,94.252,91.6,4.81,-2.69
2019-05-10,94.258,94.809,94.848,93.234,4.22,-0.58
2019-05-09,94.808,95.597,95.597,93.883,4.28,-0.83
2019-05-08,95.597,94.389,96.312,94.389,5.07,1.28
2019-05-07,94.389,95.009,95.009,92.75,5.06,-0.65
2019-05-06,95.009,95.992,95.992,94.54,3.32,-1.04
2019-05-03,96.008,95.521,96.315,95.521,4.14,0.5
2019-05-02,95.528,96.339,96.339,95.312,3.98,-0.86
2019-04-30,96.353,96.191,96.707,95.613,4.36,0.17
2019-04-29,96.188,96.254,97.123,96.004,3.33,-0.05
2019-04-26,96.236,96.552,96.563,95.62,3.88,-0.33
2019-04-25,96.552,95.027,96.552,94.213,5.03,1.59
2019-04-24,95.045,95.923,95.923,94.163,4.8,-0.92
2019-04-23,95.923,94.59,96.315,94.59,4.44,1.41
2019-04-22,94.588,94.578,95.038,93.721,3.27,0.01
2019-04-18,94.578,93.285,95.14,93.285,5.09,1.39
2019-04-17,93.285,94.337,95.042,92.338,6.66,-1.11
2019-04-16,94.333,93.082,95.062,92.879,4.72,1.34
2019-04-15,93.083,92.875,93.723,92.697,4.77,0.22
2019-04-12,92.875,94.747,94.768,92.516,6.93,-1.98
2019-04-11,94.755,95.954,95.954,94.173,3.64,-1.25
2019-04-10,95.953,96.292,96.902,95.67,4.72,-0.35
2019-04-09,96.292,97.366,97.366,95.488,3.85,-1.11
2019-04-08,97.369,97.11,97.61,96.743,3.54,0.27
2019-04-05,97.108,96.319,97.493,96.152,3.8,0.83
2019-04-04,96.313,94.503,96.394,94.334,4.21,1.93
2019-04-03,94.491,95.392,96.442,94.124,4.44,-0.94
2019-04-02,95.387,96.062,96.69,94.825,3.83,-0.7
2019-04-01,96.054,95.423,96.752,95.423,3.87,0.67
2019-03-29,95.415,94.402,95.863,94.402,4.82,1.09
2019-03-28,94.389,91.901,94.854,91.584,5.35,2.7
2019-03-27,91.903,95.297,95.297,91.903,5.9,-3.57
2019-03-26,95.307,93.668,95.525,93.668,4.8,1.76
2019-03-25,93.662,93.735,94.384,93.103,4.65,-0.08
2019-03-22,93.735,96.725,96.725,93.38,6.19,-3.1
2019-03-21,96.729,98.041,98.046,95.456,5.49,-1.34
2019-03-20,98.041,99.588,99.708,97.981,4.78,-1.55
2019-03-19,99.588,99.991,100.439,99.373,5.39,-0.41
2019-03-18,99.994,99.141,100.038,99.141,4.33,0.86
2019-03-15,99.137,98.605,99.393,98.597,5.3,0.54
2019-03-14,98.605,98.905,99.036,97.776,3.7,-0.3
2019-03-13,98.904,97.831,99.267,97.464,4.96,1.1
2019-03-12,97.828,98.038,98.15,97.267,3.95,-0.2
2019-03-11,98.027,95.384,98.027,95.384,4.38,2.79
2019-03-08,95.365,94.34,95.476,93.305,4.18,1.09
2019-03-07,94.34,94.216,94.532,93.729,4.23,0.13
2019-03-06,94.217,94.604,94.889,93.945,2.8,-0.41
2019-03-01,94.604,95.584,96.113,94.394,4.18,-1.03
2019-02-28,95.584,97.307,97.528,95.364,5.53,-1.77
2019-02-27,97.307,97.603,97.782,96.886,3.99,-0.3
2019-02-26,97.603,97.242,97.904,97.235,3.66,0.37
2019-02-25,97.24,97.881,98.19,97.087,4.49,-0.66
2019-02-22,97.886,96.929,97.887,96.929,4.56,0.98
2019-02-21,96.932,96.546,97.231,95.793,5.99,0.4
2019-02-20,96.545,97.661,98.544,96.545,6.09,-1.14
2019-02-19,97.659,96.513,98.185,96.513,4.98,1.19
2019-02-18,96.51,97.527,97.527,96.239,2.92,-1.04
2019-02-15,97.526,98.015,98.238,97.083,4.73,-0.5
2019-02-14,98.015,95.843,98.019,94.915,5.38,2.27
2019-02-13,95.842,96.169,96.804,95.389,5.99,-0.34
2019-02-12,96.168,94.42,96.571,94.42,5.07,1.86
2019-02-11,94.413,95.351,95.499,93.737,3.88,-0.98
2019-02-08,95.343,94.401,95.486,93.424,5.47,0.99
2019-02-07,94.406,94.654,95.642,93.507,5.79,-0.24
2019-02-06,94.636,98.308,98.308,94.636,5.63,-3.74
2019-02-05,98.311,98.587,98.587,97.596,4.92,-0.28
2019-02-04,98.589,97.861,98.589,96.901,4.41,0.74
2019-02-01,97.861,97.395,98.044,96.99,4.43,0.48
2019-01-31,97.394,96.996,98.405,96.996,6.16,0.41
2019-01-30,96.996,95.643,97.107,95.643,6.36,1.42
2019-01-29,95.639,95.508,96.751,95.508,5.42,0.2
2019-01-28,95.444,97.674,97.937,94.783,7.41,-2.29
2019-01-24,97.677,96.558,97.677,96.558,5.17,1.16
2019-01-23,96.558,95.116,96.576,95.116,5.2,1.53
2019-01-22,95.103,96.008,96.07,94.662,4.39,-0.94
2019-01-21,96.01,96.093,96.093,94.863,2.8,-0.09
2019-01-18,96.097,95.386,96.396,95.386,5.04,0.78
2019-01-17,95.351,94.393,95.682,93.95,5.1,1.01
2019-01-16,94.393,94.057,94.393,93.687,4.39,0.36
2019-01-15,94.056,94.474,94.695,93.402,5.01,-0.44
2019-01-14,94.474,93.645,94.474,93.335,4.63,0.87
2019-01-11,93.658,93.806,93.961,93.359,5.5,-0.16
2019-01-10,93.806,93.599,93.987,93.05,4.99,0.21
2019-01-09,93.613,92.033,93.626,92.028,5.17,1.72
2019-01-08,92.032,91.699,92.231,91.064,4.64,0.36
2019-01-07,91.699,91.845,92.552,91.288,4.71,-0.15
2019-01-04,91.841,91.577,92.701,90.824,5.49,0.3
2019-01-03,91.564,91.011,91.596,89.922,6.25,0.61
2019-01-02,91.012,87.887,91.479,87.536,5.79,3.56
2018-12-28,87.887,85.469,88.044,85.469,3.76,2.84
2018-12-27,85.46,85.141,85.739,84.876,3.94,0.38
2018-12-26,85.136,85.684,85.684,83.892,3.46,-0.65
2018-12-21,85.697,85.269,86.554,85.134,6.26,0.5
2018-12-20,85.269,85.678,86.584,84.756,6.29,-0.47
2018-12-19,85.674,86.617,88.101,85.674,5.84,-1.08
2018-12-18,86.61,86.4,87.274,86.4,4.22,0.24
2018-12-17,86.4,87.448,87.82,86.328,3.97,-1.2
2018-12-14,87.45,87.838,88.184,87.106,3.66,-0.44
2018-12-13,87.838,86.979,87.842,86.856,3.77,0.99
2018-12-12,86.977,86.42,87.946,86.42,5.16,0.65
2018-12-11,86.42,85.918,87.52,85.583,4.53,0.59
2018-12-10,85.915,88.115,88.384,85.915,4.21,-2.5
2018-12-07,88.115,88.849,89.986,87.907,4.62,-0.82
2018-12-06,88.846,88.933,88.933,87.025,4.51,-0.22
2018-12-05,89.04,88.644,89.111,88.449,2.88,0.47
2018-12-04,88.624,89.82,90.452,88.041,5.03,-1.33
2018-12-03,89.82,89.511,91.242,89.429,6.12,0.35
2018-11-30,89.504,89.709,90.246,89.258,6.95,-0.23
2018-11-29,89.71,89.249,89.91,88.475,4.39,0.51
2018-11-28,89.251,87.891,89.483,87.153,5.46,1.55
2018-11-27,87.891,85.547,88.018,85.377,5.12,2.74
2018-11-26,85.547,86.237,87.147,84.905,4.7,-0.79
2018-11-23,86.23,87.479,87.479,85.763,4.28,-1.43
2018-11-22,87.477,87.269,87.656,87.222,2.31,0.24
2018-11-21,87.269,87.896,87.896,86.254,4.27,-0.72
2018-11-19,87.901,88.472,88.484,87.047,3.75,-0.69
2018-11-16,88.515,85.975,88.516,85.975,5.34,2.96
2018-11-14,85.973,84.898,85.973,84.267,5.76,1.25
2018-11-13,84.914,85.531,85.941,84.071,4.55,-0.71
2018-11-12,85.525,85.644,86.227,85.009,3.64,-0.14
2018-11-09,85.641,85.62,86.233,84.03,4.96,0.02
2018-11-08,85.62,87.719,88.57,85.62,5.46,-2.39
2018-11-07,87.714,88.676,89.565,87.541,4.51,-1.08
2018-11-06,88.669,89.587,89.587,88.066,4.5,-1.04
2018-11-05,89.598,88.418,89.598,88.347,4.76,1.33
2018-11-01,88.419,87.428,89.017,87.094,6.06,1.14
2018-10-31,87.424,86.889,88.028,86.213,6.07,0.62
2018-10-30,86.886,83.802,86.99,83.802,6.76,3.69
2018-10-29,83.797,85.728,88.377,82.783,7.97,-2.24
2018-10-26,85.72,84.084,85.72,83.497,6.67,1.95
2018-10-25,84.084,83.124,84.831,83.124,5.53,1.23
2018-10-24,83.064,85.302,85.786,83.035,4.82,-2.62
2018-10-23,85.3,85.595,85.595,84.032,4.52,-0.35
2018-10-22,85.597,84.222,85.772,84.222,3.99,1.63
2018-10-19,84.22,83.845,84.954,83.667,3.87,0.44
2018-10-18,83.847,85.76,85.76,83.846,4.21,-2.24
2018-10-17,85.764,85.714,86.167,84.944,5.01,0.05
2018-10-16,85.718,83.42,85.718,83.42,4.96,2.83
2018-10-15,83.36,82.922,84.278,82.922,4.93,0.53
2018-10-11,82.921,83.7,84.749,82.607,5.35,-0.91
2018-10-10,83.679,86.084,86.085,83.679,5.38,-2.8
2018-10-09,86.088,86.053,86.573,85.433,6.66,0.0
2018-10-08,86.084,82.324,87.333,82.324,10.31,4.57
2018-10-05,82.322,82.972,83.805,82.03,5.56,-0.76
2018-10-04,82.953,83.275,83.43,81.892,5.09,-0.38
2018-10-03,83.273,81.624,85.442,81.623,7.85,2.04
2018-10-02,81.612,78.625,81.778,78.625,6.13,3.8
2018-10-01,78.624,79.35,79.557,78.091,3.23,-0.91
2018-09-28,79.342,80.0,80.0,78.967,4.19,-0.82
2018-09-27,80.0,78.676,80.107,78.676,4.61,1.71
2018-09-26,78.656,78.634,79.461,78.53,3.85,0.03
2018-09-25,78.63,77.98,78.688,77.005,3.81,0.83
2018-09-24,77.984,79.447,79.447,77.857,2.91,-1.84
2018-09-21,79.444,78.116,80.002,78.116,4.81,1.7
2018-09-20,78.116,78.169,78.944,77.82,3.23,-0.07
2018-09-19,78.169,78.268,79.021,77.624,3.9,-0.19
2018-09-18,78.314,76.781,78.454,76.677,4.3,1.99
2018-09-17,76.789,75.428,76.893,75.227,3.5,1.8
2018-09-14,75.429,74.687,75.705,74.445,3.33,0.99
2018-09-13,74.687,75.126,75.407,74.501,3.16,-0.58
2018-09-12,75.125,74.68,75.68,74.499,3.82,0.63
2018-09-11,74.657,76.437,76.437,74.275,3.51,-2.33
2018-09-10,76.436,76.416,77.293,76.115,3.2,0.03
2018-09-06,76.416,75.098,76.533,74.986,3.4,1.76
2018-09-05,75.092,74.712,75.37,74.276,2.92,0.51
2018-09-04,74.712,76.192,76.192,74.605,3.26,-1.94
2018-09-03,76.193,76.675,76.675,75.729,1.73,-0.63
2018-08-31,76.678,76.386,77.202,76.026,4.27,0.36
2018-08-30,76.404,78.389,78.389,76.372,1.73,-2.53
2018-08-29,78.389,77.472,78.783,77.399,3.22,1.18
2018-08-28,77.473,77.928,78.038,77.149,3.06,-0.59
2018-08-27,77.93,76.264,78.008,76.264,2.84,2.19
2018-08-24,76.262,75.647,76.629,75.647,3.26,0.83
2018-08-23,75.634,76.898,77.232,75.466,3.99,-1.65
2018-08-22,76.902,75.171,76.904,74.876,3.72,2.29
2018-08-21,75.18,76.327,76.34,74.915,4.2,-1.5
2018-08-20,76.328,76.029,76.497,75.608,3.69,0.39
2018-08-17,76.029,76.817,76.817,75.633,3.86,-1.03
2018-08-16,76.819,77.085,77.704,76.381,3.39,-0.34
2018-08-15,77.078,78.614,78.618,76.829,4.52,-1.94
2018-08-14,78.602,77.499,78.742,77.499,3.83,1.43
2018-08-13,77.496,76.513,77.689,75.931,4.08,1.28
2018-08-10,76.514,78.766,78.766,76.043,4.83,-2.86
2018-08-09,78.768,79.171,79.461,78.156,3.83,-0.48
2018-08-08,79.152,80.347,80.912,78.966,3.95,-1.49
2018-08-07,80.347,81.093,81.742,79.923,3.98,-0.87
2018-08-06,81.051,81.445,81.765,80.965,2.59,-0.47
2018-08-03,81.435,79.656,81.792,79.656,3.92,2.26
2018-08-02,79.637,79.237,79.896,78.573,3.1,0.42
2018-08-01,79.302,79.213,79.731,78.769,3.33,0.1
2018-07-31,79.22,80.279,80.279,79.016,3.46,-1.31
2018-07-30,80.276,79.866,80.492,79.699,2.71,0.51
2018-07-27,79.866,79.405,80.251,79.405,3.11,0.58
2018-07-26,79.405,80.242,80.589,79.081,3.71,-1.01
2018-07-25,80.218,79.154,80.437,79.154,3.58,1.34
2018-07-24,79.155,78.005,79.497,78.005,3.38,1.49
2018-07-23,77.996,78.571,78.639,77.871,2.52,-0.73
2018-07-20,78.571,77.5,79.489,77.5,4.89,1.4
2018-07-19,77.487,77.36,77.487,75.89,3.9,0.16
2018-07-18,77.363,78.124,78.496,77.164,3.5,-0.98
2018-07-17,78.13,76.653,78.522,76.482,4.0,1.93
2018-07-16,76.653,76.587,76.924,76.129,3.23,0.08
2018-07-13,76.594,75.856,76.682,75.554,3.42,0.97
2018-07-12,75.856,74.403,75.898,74.403,3.62,1.96
2018-07-11,74.399,74.862,75.025,74.196,3.88,-0.62
2018-07-10,74.862,75.015,75.895,74.431,4.02,-0.2
2018-07-06,75.01,74.558,75.065,74.048,2.73,0.61
2018-07-05,74.553,74.751,75.127,73.756,3.67,-0.25
2018-07-04,74.743,73.667,74.904,73.45,2.21,1.46
2018-07-03,73.668,72.848,74.515,72.848,3.35,1.14
2018-07-02,72.84,72.763,72.84,71.935,2.84,0.11
2018-06-29,72.763,71.779,73.02,71.779,4.0,1.39
2018-06-28,71.767,70.609,72.092,70.439,3.62,1.64
2018-06-27,70.609,71.405,72.032,70.134,3.7,-1.11
2018-06-26,71.405,70.968,71.622,70.203,3.61,0.64
2018-06-25,70.953,70.642,71.323,69.779,3.45,0.44
2018-06-22,70.641,70.077,71.058,69.907,3.15,0.81
2018-06-21,70.075,72.117,72.207,70.019,3.6,-2.84
2018-06-20,72.123,71.397,72.617,71.155,4.55,1.02
2018-06-19,71.394,69.811,72.01,69.069,5.35,2.26
2018-06-18,69.815,70.757,70.757,69.36,3.58,-1.33
2018-06-15,70.758,71.421,71.421,69.583,6.66,-0.93
2018-06-14,71.421,72.151,72.708,71.344,4.41,-0.97
2018-06-13,72.122,72.757,72.977,71.035,4.5,-0.87
2018-06-12,72.754,72.308,73.322,72.124,4.01,0.62
2018-06-11,72.308,72.943,73.716,71.843,3.67,-0.87
2018-06-08,72.942,73.848,74.031,71.679,6.14,-1.23
2018-06-07,73.851,76.117,76.117,71.162,8.17,-2.98
2018-06-06,76.117,76.641,76.967,75.518,5.02,-0.68
2018-06-05,76.642,78.595,78.892,76.412,4.64,-2.49
2018-06-04,78.596,77.244,78.637,77.244,4.15,1.76
2018-06-01,77.24,76.779,78.169,75.524,6.23,0.63
2018-05-30,76.754,76.058,77.097,75.515,7.67,0.9
2018-05-29,76.072,75.361,77.214,75.361,6.16,0.95
2018-05-28,75.356,78.886,78.886,75.337,4.31,-4.49
2018-05-25,78.898,80.123,80.629,78.622,4.81,-1.53
2018-05-24,80.122,80.86,80.86,79.027,6.37,-0.92
2018-05-23,80.867,82.742,82.742,80.867,4.0,-2.26
2018-05-22,82.739,81.817,83.396,81.613,4.93,1.13
2018-05-21,81.815,83.095,83.883,81.576,4.37,-1.52
2018-05-18,83.082,83.614,83.614,81.391,5.91,-0.65
2018-05-17,83.622,86.537,86.537,83.377,5.68,-3.37
2018-05-16,86.537,85.122,86.678,85.044,3.82,1.65
2018-05-15,85.13,85.225,85.231,83.83,4.54,-0.12
2018-05-14,85.232,85.222,86.105,84.688,4.21,0.01
2018-05-11,85.22,85.861,86.406,85.183,4.52,-0.75
2018-05-10,85.861,84.284,86.201,84.284,4.75,1.89
2018-05-09,84.265,82.977,84.447,82.855,4.84,1.58
2018-05-08,82.956,82.715,83.409,82.201,4.07,0.29
2018-05-07,82.714,83.122,83.643,82.602,2.93,-0.49
2018-05-04,83.118,83.286,83.671,82.746,3.58,-0.2
2018-05-03,83.288,84.547,84.562,83.178,4.1,-1.49
2018-05-02,84.547,86.111,86.111,84.383,3.84,-1.82
2018-04-30,86.116,86.443,86.739,85.979,2.25,-0.38
2018-04-27,86.445,86.383,87.179,86.262,3.14,0.07
2018-04-26,86.383,85.051,86.383,85.051,3.23,1.57
2018-04-25,85.044,85.466,85.466,84.349,3.32,-0.5
2018-04-24,85.469,85.603,86.578,85.106,2.93,-0.16
2018-04-23,85.603,85.52,85.746,84.711,2.5,0.06
2018-04-20,85.55,85.823,85.823,85.025,3.08,-0.32
2018-04-19,85.824,85.775,86.059,85.197,3.63,0.06
2018-04-18,85.776,84.09,86.149,84.09,4.33,2.01
2018-04-17,84.086,82.862,84.191,82.81,2.71,1.48
