ds,y,abertura,max,min,volume,variacao
2011-07-19,59.082,58.838,59.394,58.677,1.89,0.42
2011-07-18,58.838,59.479,59.479,58.631,1.96,-1.08
2011-07-15,59.478,59.679,60.104,59.18,1.96,-0.34
2011-07-14,59.679,60.673,60.685,59.452,2.36,-1.63
2011-07-13,60.67,59.718,60.847,59.718,2.28,1.62
2011-12-07,59.705,60.22,60.516,59.705,1.95,-0.86
2011-11-07,60.224,61.502,61.502,60.098,1.77,-2.1
2011-08-07,61.513,62.207,62.207,61.366,1.67,-1.12
2011-07-07,62.207,62.573,63.206,62.207,1.87,-0.57
2011-06-07,62.565,63.039,63.039,62.391,1.61,-0.75
2011-05-07,63.039,63.886,63.886,63.03,1.94,-1.33
2011-04-07,63.891,63.397,63.891,63.314,1.0,0.78
2011-01-07,63.394,62.404,63.455,62.148,2.38,1.59
2011-06-30,62.404,62.337,62.574,61.959,1.81,0.11
2011-06-29,62.334,62.303,62.625,62.033,1.87,0.05
2011-06-28,62.303,61.216,62.309,61.216,1.8,1.77
2011-06-27,61.217,61.017,61.456,60.772,1.63,0.33
2011-06-24,61.017,61.192,61.459,60.921,1.45,-0.29
2011-06-22,61.194,61.42,61.859,61.194,1.86,-0.37
2011-06-21,61.424,61.188,61.543,61.179,1.7,0.42
2011-06-20,61.168,61.059,61.571,60.784,2.02,0.18
2011-06-17,61.06,60.883,61.268,60.566,1.97,0.29
2011-06-16,60.881,61.602,62.04,60.489,1.99,-1.17
2011-06-15,61.604,62.198,62.198,61.448,2.67,-0.97
2011-06-14,62.205,62.023,62.697,62.023,1.76,0.29
2011-06-13,62.023,62.701,62.968,62.022,1.4,-1.08
2011-10-06,62.697,63.47,63.478,62.495,1.69,-1.22
2011-09-06,63.469,63.037,63.773,62.872,1.95,0.69
2011-08-06,63.033,63.204,63.354,62.709,1.81,-0.29
2011-07-06,63.218,63.072,63.784,63.072,2.09,0.24
2011-06-06,63.068,64.341,64.512,62.96,1.82,-1.98
2011-03-06,64.341,64.216,64.979,63.628,2.16,0.19
2011-02-06,64.218,63.411,64.218,63.277,2.14,1.27
2011-01-06,63.411,64.616,64.674,63.401,2.16,-1.87
2011-05-31,64.62,63.961,64.62,63.932,2.43,1.04
2011-05-30,63.954,64.295,64.46,63.915,629.04,-0.53
2011-05-27,64.295,64.101,64.548,64.092,1.67,0.31
2011-05-26,64.099,63.389,64.121,63.232,2.4,1.12
2011-05-25,63.388,63.329,63.857,63.025,1.92,0.08
2011-05-24,63.337,62.35,63.415,62.35,2.01,1.59
2011-05-23,62.345,62.597,62.597,61.659,1.77,-0.4
2011-05-20,62.597,62.37,63.043,62.086,2.09,0.37
2011-05-19,62.367,62.844,63.607,62.225,2.29,-0.75
2011-05-18,62.841,63.675,64.015,62.83,2.49,-1.31
2011-05-17,63.673,62.83,63.68,62.414,2.21,1.34
2011-05-16,62.83,63.233,63.829,62.676,2.46,-0.64
2011-05-13,63.235,64.003,64.165,63.063,2.67,-1.2
2011-12-05,64.003,63.772,64.329,63.125,2.49,0.36
2011-11-05,63.776,64.877,64.877,63.622,2.46,-1.7
2011-10-05,64.877,64.622,65.143,64.619,1.98,0.39
2011-09-05,64.622,64.416,64.782,64.15,1.88,0.32
2011-06-05,64.417,63.422,64.704,63.422,2.69,1.59
2011-05-05,63.407,63.609,64.268,62.973,2.81,-0.33
2011-04-05,63.616,64.32,64.807,63.548,2.49,-1.09
2011-03-05,64.318,65.458,65.468,64.244,2.24,-1.75
2011-02-05,65.463,66.119,66.5,65.346,2.31,-1.01
2011-04-29,66.133,65.664,66.294,65.461,2.65,0.7
2011-04-28,65.673,66.249,66.249,65.105,3.09,-0.89
2011-04-27,66.264,67.143,67.228,65.885,2.15,-1.31
2011-04-26,67.144,66.972,67.413,66.722,1.73,0.26
2011-04-25,66.972,67.058,67.124,66.552,1.39,-0.13
2011-04-20,67.058,66.165,67.077,66.165,2.4,1.36
2011-04-19,66.158,65.417,66.257,65.417,2.21,1.14
2011-04-18,65.415,66.689,66.706,65.158,3.06,-1.9
2011-04-15,66.684,66.281,66.765,65.832,2.15,0.61
2011-04-14,66.279,66.483,67.042,66.09,2.26,-0.31
2011-04-13,66.486,66.909,67.411,66.251,2.52,-0.61
2011-12-04,66.896,68.153,68.153,66.721,2.53,-1.86
2011-11-04,68.164,68.719,69.177,68.029,2.17,-0.81
2011-08-04,68.718,69.18,69.43,68.472,2.11,-0.66
2011-07-04,69.176,69.04,69.334,68.695,2.22,0.2
2011-06-04,69.037,69.841,70.108,68.954,2.11,-1.15
2011-05-04,69.838,69.704,70.047,69.465,2.48,0.19
2011-04-04,69.704,69.27,69.787,69.27,1.92,0.63
2011-01-04,69.268,68.588,69.387,68.588,2.4,0.99
2011-03-31,68.587,68.0,68.606,68.0,2.12,0.87
2011-03-30,67.997,67.423,68.004,67.423,1.86,0.86
2011-03-29,67.419,67.194,67.862,67.046,1.77,0.34
2011-03-28,67.193,67.767,68.07,67.193,1.44,-0.85
2011-03-25,67.766,67.528,68.256,67.497,2.22,0.34
2011-03-24,67.533,67.799,68.009,67.406,1.82,-0.39
2011-03-23,67.796,67.57,67.918,67.317,2.15,0.32
2011-03-22,67.578,66.684,67.631,66.531,2.36,1.33
2011-03-21,66.69,66.887,67.676,66.656,2.56,-0.28
2011-03-18,66.88,66.217,67.384,66.217,2.84,1.0
2011-03-17,66.216,66.017,66.95,66.015,1.98,0.32
2011-03-16,66.003,67.011,67.502,65.663,3.06,-1.5
2011-03-15,67.005,67.168,67.168,65.463,2.85,-0.24
2011-03-14,67.169,66.684,67.333,66.088,1.87,0.73
2011-11-03,66.685,66.041,67.014,65.559,2.49,0.98
2011-10-03,66.041,67.256,67.256,65.854,2.38,-1.82
2011-09-03,67.264,68.01,68.057,67.109,1.41,-1.1
2011-04-03,68.012,68.138,68.22,67.514,1.84,-0.2
2011-03-03,68.146,67.284,68.188,67.284,2.25,1.28
2011-02-03,67.282,66.242,67.282,66.101,2.52,1.57
2011-01-03,66.243,67.381,67.708,66.243,2.17,-1.69
2011-02-28,67.383,66.909,67.458,66.687,2.64,0.72
2011-02-25,66.903,66.952,67.632,66.331,2.39,-0.07
2011-02-24,66.949,66.909,67.344,66.693,2.7,0.06
2011-02-23,66.91,66.44,67.266,66.049,3.33,0.71
2011-02-22,66.44,67.255,67.57,66.342,3.05,-1.22
2011-02-21,67.259,68.067,68.067,67.085,1.45,-1.19
2011-02-18,68.067,67.685,68.226,67.386,1.94,0.56
2011-02-17,67.685,67.58,67.876,67.107,2.15,0.16
2011-02-16,67.576,66.342,67.793,66.342,2.67,1.86
2011-02-15,66.341,66.558,66.861,66.117,2.36,-0.32
2011-02-14,66.558,65.751,66.743,65.462,1.95,1.22
2011-11-02,65.756,64.582,65.89,64.562,2.4,1.82
2011-10-02,64.578,64.217,65.106,64.185,2.36,0.56
2011-09-02,64.218,65.767,65.767,64.016,2.81,-2.36
2011-08-02,65.771,65.359,66.238,65.11,2.76,0.63
2011-07-02,65.362,65.272,65.893,64.916,1.98,0.14
2011-04-02,65.269,66.752,66.946,65.16,2.68,-2.24
2011-03-02,66.765,66.688,66.849,66.091,2.38,0.11
2011-02-02,66.688,67.844,68.012,66.643,2.55,-1.71
2011-01-02,67.847,66.575,67.922,66.575,2.11,1.91
2011-01-31,66.575,66.697,67.166,66.271,2.25,-0.18
2011-01-28,66.698,68.051,68.182,65.898,2.54,-1.99
2011-01-27,68.051,68.717,69.108,67.775,2.3,-0.96
2011-01-26,68.709,69.427,69.556,68.515,2.54,-1.03
2011-01-24,69.427,69.134,69.513,68.786,1.47,0.42
2011-01-21,69.133,69.56,70.027,69.095,2.07,-0.62
2011-01-20,69.562,70.056,70.083,69.177,2.17,-0.71
2011-01-19,70.058,70.921,71.19,69.966,1.88,-1.21
2011-01-18,70.92,70.612,71.094,70.612,1.88,0.44
2011-01-17,70.609,70.94,70.94,70.544,1.54,-0.47
2011-01-14,70.94,70.723,71.184,70.397,1.81,0.31
2011-01-13,70.721,71.631,71.924,70.719,2.24,-1.27
2011-12-01,71.633,70.429,71.633,70.429,2.52,1.72
2011-11-01,70.423,70.146,70.647,70.145,2.14,0.42
2011-10-01,70.127,70.056,70.133,69.666,1.61,0.1
2011-07-01,70.057,70.58,70.783,69.718,1.76,-0.74
2011-06-01,70.579,71.093,71.167,70.469,2.55,-0.72
2011-05-01,71.091,70.311,71.173,69.802,2.31,1.1
2011-04-01,70.318,69.962,70.318,69.56,2.43,0.51
2011-03-01,69.962,69.31,70.471,69.305,1.86,0.95
2010-12-30,69.305,68.953,69.527,68.94,2.1,0.51
2010-12-29,68.952,68.043,69.04,68.043,1.31,1.34
2010-12-28,68.041,67.81,68.104,67.81,1.4,0.35
2010-12-27,67.803,68.476,68.476,67.803,1.04,-1.0
2010-12-23,68.486,68.47,68.562,68.25,1.23,0.02
2010-12-22,68.471,68.218,68.472,67.727,1.66,0.38
2010-12-21,68.215,67.261,68.461,67.261,1.9,1.41
2010-12-20,67.264,67.979,68.196,67.264,2.35,-1.06
2010-12-17,67.981,67.304,67.981,66.948,1.98,1.0
2010-12-16,67.306,67.875,68.377,67.138,2.4,-0.83
2010-12-15,67.87,68.741,68.741,67.711,1.35,-1.27
2010-12-14,68.743,69.127,69.127,68.531,1.88,-0.55
2010-12-13,69.126,68.342,69.221,68.342,2.46,1.15
2010-10-12,68.342,67.889,68.514,67.866,2.81,0.68
2010-09-12,67.879,68.173,68.561,67.563,2.45,-0.43
2010-08-12,68.175,69.338,69.354,68.046,2.67,-1.68
2010-07-12,69.338,69.563,70.589,69.338,2.59,-0.31
2010-06-12,69.552,69.759,69.932,69.378,1.89,-0.31
2010-03-12,69.766,69.529,69.963,68.943,2.83,0.34
2010-02-12,69.527,69.341,69.943,69.219,2.11,0.26
2010-01-12,69.346,67.731,69.605,67.731,2.09,2.42
2010-11-30,67.705,67.901,68.476,67.271,2.16,-0.3
2010-11-29,67.908,68.218,68.422,67.103,1.78,-0.47
2010-11-26,68.226,69.349,69.349,68.219,1.56,-1.64
2010-11-25,69.362,69.634,69.78,69.362,981.63,-0.38
2010-11-24,69.629,67.955,69.746,67.955,1.99,2.47
2010-11-23,67.953,69.629,69.629,67.728,2.08,-2.41
2010-11-22,69.633,70.898,70.898,69.202,1.74,-1.78
2010-11-19,70.898,70.774,70.898,70.236,1.51,0.16
2010-11-18,70.781,69.716,70.904,69.716,1.88,1.54
2010-11-17,69.709,69.189,70.08,69.187,1.99,0.75
2010-11-16,69.192,70.364,70.364,68.662,2.24,-1.67
2010-12-11,70.367,71.191,71.191,70.004,1.19,-1.16
2010-11-11,71.195,71.639,71.639,70.941,1.35,-0.62
2010-10-11,71.638,71.674,71.854,70.868,1.49,-0.06
2010-09-11,71.679,72.654,73.045,71.651,1.51,-1.35
2010-08-11,72.657,72.607,72.875,72.336,1.08,0.07
2010-05-11,72.607,72.987,72.987,72.534,1.73,-0.53
2010-04-11,72.996,71.91,73.103,71.91,2.18,1.52
2010-03-11,71.905,71.56,72.11,71.51,2.15,0.48
2010-01-11,71.561,70.686,71.751,70.673,1.56,1.26
2010-10-29,70.673,70.322,70.776,70.322,2.21,0.5
2010-10-28,70.32,70.573,71.263,70.234,2.23,-0.35
2010-10-27,70.569,70.735,70.844,70.059,2.2,-0.24
2010-10-26,70.74,69.582,70.834,69.055,2.58,1.67
2010-10-25,69.58,69.536,70.231,69.451,3.84,0.07
2010-10-22,69.53,69.658,70.312,68.847,2.42,-0.18
2010-10-21,69.652,70.406,70.958,68.952,2.59,-1.07
2010-10-20,70.405,69.863,70.72,69.814,2.41,0.77
2010-10-19,69.864,71.735,71.735,69.628,2.5,-2.61
2010-10-18,71.736,71.83,71.884,71.341,2.11,-0.13
2010-10-15,71.83,71.699,72.14,71.351,2.02,0.19
2010-10-14,71.692,71.676,71.961,71.264,2.63,0.02
2010-10-13,71.675,70.95,71.995,70.95,2.98,1.03
2010-11-10,70.946,70.81,71.111,70.81,1.17,0.19
2010-08-10,70.809,69.921,70.828,69.698,2.14,1.27
2010-07-10,69.918,70.545,70.739,69.314,2.59,-0.88
2010-06-10,70.541,71.284,71.29,70.343,2.78,-1.04
2010-05-10,71.283,70.39,71.285,70.39,2.71,1.28
2010-04-10,70.385,70.23,70.551,70.089,1.88,0.22
2010-01-10,70.229,69.438,70.243,69.228,2.45,1.15
2010-09-30,69.43,69.23,69.737,68.924,2.47,0.29
2010-09-29,69.228,69.225,69.42,68.958,3.07,0.0
2010-09-28,69.228,68.817,69.431,68.455,1.85,0.6
2010-09-27,68.816,68.197,68.926,68.011,2.14,0.91
2010-09-24,68.196,68.8,69.571,68.021,3.44,-0.87
2010-09-23,68.794,68.321,69.601,67.892,3.31,0.69
2010-09-22,68.325,67.711,68.549,67.346,2.5,0.89
2010-09-21,67.719,68.189,68.255,67.528,1.73,-0.69
2010-09-20,68.19,67.087,68.241,67.009,1.78,1.64
2010-09-17,67.089,67.665,67.773,66.993,1.63,-0.85
2010-09-16,67.663,68.103,68.103,67.507,1.46,-0.65
2010-09-15,68.107,67.69,68.107,67.119,2.23,0.61
2010-09-14,67.692,68.03,68.093,67.561,2.59,-0.5
2010-09-13,68.031,66.807,68.142,66.807,2.14,1.83
2010-10-09,66.807,66.622,66.92,66.459,1.56,0.27
2010-09-09,66.624,66.411,66.807,66.353,1.44,0.33
2010-08-09,66.407,66.739,66.739,66.101,1.72,-0.51
2010-06-09,66.747,66.679,66.949,66.38,651.48,0.1
2010-03-09,66.679,66.812,67.673,66.541,2.02,-0.19
2010-02-09,66.808,67.073,67.168,66.405,1.6,-0.39
2010-01-09,67.073,65.154,67.073,65.154,2.51,2.96
2010-08-31,65.145,64.262,65.182,64.202,3.28,1.38
2010-08-30,64.261,65.585,65.585,64.255,1.29,-2.02
2010-08-27,65.585,63.875,65.589,63.848,1.76,2.69
2010-08-26,63.867,64.802,65.271,63.804,1.77,-1.44
2010-08-25,64.803,65.156,65.156,64.164,1.75,-0.54
2010-08-24,65.156,65.946,65.946,65.013,1.6,-1.25
2010-08-23,65.982,66.678,67.175,65.982,1.38,-1.04
2010-08-20,66.677,66.892,66.892,66.337,1.41,-0.31
2010-08-19,66.887,67.641,67.713,66.824,1.92,-1.11
2010-08-18,67.638,67.584,67.745,67.006,2.37,0.08
2010-08-17,67.584,66.702,67.666,66.702,1.75,1.32
2010-08-16,66.702,66.26,66.868,66.187,1.39,0.66
2010-08-13,66.264,65.964,66.59,65.921,1.84,0.45
2010-12-08,65.966,65.788,66.027,65.257,1.55,0.27
2010-11-08,65.79,67.217,67.217,65.69,1.73,-2.13
2010-10-08,67.223,67.836,67.836,66.946,1.63,-0.94
2010-09-08,67.862,68.096,68.513,67.749,1.25,-0.34
2010-06-08,68.095,68.416,68.509,67.686,1.51,-0.46
2010-05-08,68.412,68.271,68.471,68.002,1.61,0.2
2010-04-08,68.272,67.996,68.534,67.577,1.88,0.4
2010-03-08,67.997,68.517,68.561,67.942,1.9,-0.76
2010-02-08,68.517,67.524,68.754,67.524,1.77,1.48
2010-07-30,67.515,66.951,67.608,66.218,2.09,0.84
2010-07-29,66.954,66.796,67.428,66.596,2.16,0.22
2010-07-28,66.808,66.67,67.051,66.427,1.94,0.2
2010-07-27,66.674,66.449,67.102,66.293,1.6,0.35
2010-07-26,66.443,66.322,66.619,66.151,1.23,0.18
2010-07-23,66.323,65.748,66.323,65.427,1.54,0.87
2010-07-22,65.748,64.504,66.213,64.504,2.32,1.97
2010-07-21,64.477,64.468,65.136,64.209,1.82,0.02
2010-07-20,64.463,63.29,64.481,62.902,2.43,1.84
2010-07-19,63.297,62.351,63.3,62.351,1.28,1.54
2010-07-16,62.339,63.487,63.492,62.298,1.33,-1.81
2010-07-15,63.489,63.482,63.612,62.96,1.56,0.02
2010-07-14,63.479,63.686,63.688,63.015,1.45,-0.32
2010-07-13,63.686,62.964,63.777,62.964,1.58,1.15
2010-12-07,62.96,63.477,63.972,62.75,1.23,-0.81
2010-08-07,63.476,63.282,63.596,62.895,1.66,0.3
2010-07-07,63.284,62.067,63.313,62.004,1.73,1.96
2010-06-07,62.065,60.87,62.451,60.87,1.79,1.97
2010-05-07,60.865,61.436,61.667,60.796,759.93,-0.92
2010-02-07,61.43,61.236,61.812,60.764,1.14,0.32
2010-01-07,61.236,60.935,61.381,60.056,2.13,0.49
2010-06-30,60.936,61.972,62.645,60.936,1.96,-1.68
2010-06-29,61.978,64.216,64.216,61.67,2.2,-3.5
2010-06-28,64.225,64.825,65.105,64.225,943.3,-0.92
2010-06-25,64.824,63.937,64.869,63.806,1.26,1.39
2010-06-24,63.937,65.154,65.154,63.736,1.79,-1.88
2010-06-23,65.16,64.812,65.161,64.247,1.76,0.54
2010-06-22,64.811,64.834,65.831,64.69,1.93,-0.03
2010-06-21,64.829,64.442,65.517,64.442,1.62,0.61
2010-06-18,64.438,64.542,64.941,64.239,1.87,-0.16
2010-06-17,64.541,64.745,65.182,64.115,1.89,-0.32
2010-06-16,64.751,64.442,65.097,63.974,2.44,0.48
2010-06-15,64.442,63.534,64.554,63.534,1.27,1.43
2010-06-14,63.533,63.613,64.296,63.529,1.79,-0.11
2010-11-06,63.605,63.044,63.766,62.371,1.35,0.88
2010-10-06,63.049,61.484,63.146,61.484,1.72,2.55
2010-09-06,61.479,61.799,62.684,61.479,1.74,-0.51
2010-08-06,61.794,61.187,62.0,61.187,1.61,1.0
2010-07-06,61.183,61.675,62.119,61.099,1.63,-0.8
2010-04-06,61.676,62.94,62.94,61.422,1.69,-2.01
2010-02-06,62.943,61.836,63.198,61.814,1.88,1.78
2010-01-06,61.841,63.033,63.033,61.605,2.25,-1.91
2010-05-31,63.047,61.95,63.047,61.95,1.2,1.77
2010-05-28,61.947,62.08,62.247,61.305,2.08,-0.23
2010-05-27,62.092,60.191,62.262,60.189,2.39,3.16
2010-05-26,60.19,59.182,60.701,59.179,3.64,1.7
2010-05-25,59.184,59.912,59.912,57.876,2.48,-1.22
2010-05-24,59.915,60.255,60.85,59.815,1.79,-0.57
2010-05-21,60.259,58.192,60.303,57.997,2.56,3.55
2010-05-20,58.192,59.684,59.684,57.634,3.37,-2.51
2010-05-19,59.689,60.841,60.85,59.068,3.2,-1.89
2010-05-18,60.841,62.871,63.529,60.81,2.79,-3.22
2010-05-17,62.866,63.406,63.593,61.825,2.75,-0.86
2010-05-14,63.412,64.787,64.787,63.05,2.22,-2.12
2010-05-13,64.788,65.223,65.427,64.738,1.8,-0.67
2010-12-05,65.224,64.438,65.351,64.438,1.98,1.24
2010-11-05,64.425,65.449,65.733,64.425,2.4,-1.57
2010-10-05,65.453,62.872,66.083,62.872,2.38,4.11
2010-07-05,62.871,63.416,63.945,61.663,2.9,-0.86
2010-06-05,63.414,64.915,65.533,60.774,3.21,-2.31
2010-05-05,64.914,64.859,65.612,63.533,2.68,0.07
2010-04-05,64.869,67.116,67.116,64.588,2.82,-3.35
2010-03-05,67.119,67.534,67.969,66.723,1.78,-0.61
2010-04-30,67.53,67.975,67.975,67.243,2.12,-0.66
2010-04-29,67.978,66.661,68.012,66.661,1.61,1.98
2010-04-28,66.656,66.513,67.253,65.914,1.86,0.22
2010-04-27,66.511,68.868,68.868,66.499,2.06,-3.43
2010-04-26,68.872,69.509,69.81,68.813,1.18,-0.92
2010-04-23,69.509,69.388,69.709,68.832,1.37,0.18
2010-04-22,69.386,69.313,69.528,68.081,1.79,0.1
2010-04-20,69.318,69.101,69.702,69.101,1.75,0.32
2010-04-19,69.098,69.418,69.431,68.378,1.72,-0.47
2010-04-16,69.421,70.522,70.522,69.013,2.04,-1.56
2010-04-15,70.524,71.036,71.066,70.429,2.26,-0.72
2010-04-14,71.035,70.794,71.207,70.628,1.76,0.34
2010-04-13,70.792,70.618,71.053,70.169,1.63,0.25
2010-12-04,70.614,71.414,71.607,70.505,1.47,-1.12
2010-09-04,71.417,71.783,71.989,71.307,1.68,-0.51
2010-08-04,71.785,70.793,71.805,70.462,1.7,1.4
2010-07-04,70.793,71.092,71.257,70.531,1.72,-0.43
2010-06-04,71.096,71.29,71.711,70.823,1.7,-0.27
2010-05-04,71.29,71.148,71.645,71.148,1.32,0.22
2010-01-04,71.136,70.375,71.401,70.373,1.55,1.09
2010-03-31,70.372,69.96,70.392,69.573,1.68,0.59
2010-03-30,69.96,69.942,70.451,69.75,1.49,0.03
2010-03-29,69.939,68.681,69.943,68.681,1.53,1.83
2010-03-26,68.683,68.442,68.91,68.024,1.77,0.35
2010-03-25,68.442,68.916,69.572,68.377,1.48,-0.68
2010-03-24,68.913,69.382,69.677,68.744,1.6,-0.68
2010-03-23,69.387,69.049,69.613,68.913,1.61,0.5
2010-03-22,69.042,68.814,69.121,67.899,1.4,0.31
2010-03-19,68.829,69.701,69.998,68.773,1.96,-1.25
2010-03-18,69.697,69.726,70.128,68.972,1.66,-0.04
2010-03-17,69.723,69.945,70.424,69.376,1.37,-0.31
2010-03-16,69.942,69.023,69.949,69.022,1.3,1.33
2010-03-15,69.024,69.34,69.384,68.623,1.45,-0.46
2010-12-03,69.341,69.901,70.486,69.341,1.57,-0.78
2010-11-03,69.885,69.981,70.183,69.411,1.63,-0.14
2010-10-03,69.979,69.578,70.476,69.578,1.91,0.58
2010-09-03,69.576,68.573,70.144,68.255,2.46,1.46
2010-08-03,68.575,68.851,69.07,68.318,1.43,-0.39
2010-05-03,68.847,67.823,68.93,67.823,1.95,1.52
2010-04-03,67.815,67.643,68.198,66.924,1.4,0.26
2010-03-03,67.641,67.78,68.813,67.482,2.11,-0.2
2010-02-03,67.779,67.228,68.25,67.228,1.71,0.82
2010-01-03,67.228,66.511,67.397,66.511,1.36,1.09
2010-02-26,66.503,66.118,66.51,65.607,1.73,0.58
2010-02-25,66.121,65.765,66.325,64.429,1.79,0.5
2010-02-24,65.795,66.11,66.514,65.534,1.57,-0.47
2010-02-23,66.108,67.179,67.179,65.66,1.64,-1.6
2010-02-22,67.184,67.598,68.12,67.035,1.4,-0.61
2010-02-19,67.597,67.811,67.935,67.21,1.25,-0.35
2010-02-18,67.836,67.285,67.836,66.55,1.29,0.82
2010-02-17,67.285,65.863,67.542,65.863,1.04,2.17
2010-12-02,65.855,66.129,66.133,65.123,873.28,-0.41
2010-11-02,66.129,65.05,66.145,64.344,1.26,1.66
2010-10-02,65.051,64.721,65.17,64.32,891.04,0.51
2010-09-02,64.718,63.164,65.526,63.164,1.36,2.48
2010-08-02,63.153,62.76,63.923,62.728,1.88,0.62
2010-05-02,62.763,63.934,64.001,61.341,3.05,-1.83
2010-04-02,63.934,67.1,67.1,63.75,2.26,-4.73
2010-03-02,67.109,67.163,67.347,66.774,1.76,-0.08
2010-02-02,67.163,66.589,67.321,66.539,1.59,0.89
2010-01-02,66.572,65.402,66.763,65.362,1.49,1.79
2010-01-29,65.402,65.591,66.576,65.14,1.82,-0.28
2010-01-28,65.588,65.071,66.049,64.541,1.65,0.8
2010-01-27,65.07,65.527,65.663,64.553,1.81,-0.69
2010-01-26,65.524,66.213,66.213,64.719,1.99,-1.05
2010-01-22,66.22,66.264,66.66,65.445,1.3,-0.08
2010-01-21,66.27,68.2,68.458,65.996,2.26,-2.83
2010-01-20,68.2,69.901,69.901,67.546,1.99,-2.44
2010-01-19,69.909,69.396,70.036,68.867,1.32,0.73
2010-01-18,69.401,68.983,69.748,68.983,1.14,0.61
2010-01-15,68.978,69.78,69.788,68.695,1.65,-1.18
2010-01-14,69.801,70.377,70.508,69.661,1.83,-0.83
2010-01-13,70.385,70.081,70.626,69.535,1.82,0.44
2010-12-01,70.076,70.429,70.429,69.284,1.63,-0.51
2010-11-01,70.433,70.267,71.068,70.158,1.57,0.24
2010-08-01,70.263,70.455,70.766,70.158,1.63,-0.27
2010-07-01,70.451,70.723,70.723,70.045,1.55,-0.39
2010-06-01,70.729,70.237,70.937,70.016,2.24,0.7
2010-05-01,70.24,70.046,70.595,69.928,1.98,0.28
2010-04-01,70.045,68.587,70.081,68.587,1.66,2.12
2009-12-30,68.588,68.277,68.588,67.749,1.18,0.43
2009-12-29,68.296,67.902,68.309,67.902,669.25,0.58
2009-12-28,67.902,67.591,68.277,67.591,556.35,0.46
2009-12-23,67.589,67.418,67.81,66.943,904.33,0.25
2009-12-22,67.418,65.94,67.421,65.94,1.27,2.26
2009-12-21,65.925,66.806,67.671,65.925,1.41,-1.3
2009-12-18,66.794,67.068,67.281,66.322,1.08,-0.41
2009-12-17,67.068,68.619,68.619,66.792,1.34,-2.27
2009-12-16,68.622,69.31,69.622,68.466,1.71,-0.99
2009-12-15,69.311,69.345,69.515,68.822,1.28,-0.06
2009-12-14,69.349,69.273,69.785,69.193,1.29,0.12
2009-11-12,69.267,68.75,69.502,68.75,1.49,0.78
2009-10-12,68.728,68.021,68.912,68.021,1.47,1.05
2009-09-12,68.012,67.736,68.272,67.484,1.14,0.42
2009-08-12,67.729,68.511,68.511,67.47,1.55,-1.14
2009-07-12,68.512,67.611,68.866,67.611,1.19,1.34
2009-04-12,67.604,68.316,69.361,67.328,1.41,-1.04
2009-03-12,68.315,68.622,69.336,68.308,1.22,-0.44
2009-02-12,68.615,68.412,69.139,68.412,1.36,0.3
2009-01-12,68.408,67.051,68.757,67.051,2.33,2.03
2009-11-30,67.044,67.082,67.545,66.876,2.22,-0.06
2009-11-27,67.082,66.371,67.086,65.737,1.17,1.04
2009-11-26,66.392,67.911,67.911,66.236,825.67,-2.25
2009-11-25,67.917,67.319,67.997,67.241,1.39,0.89
2009-11-24,67.317,66.812,67.317,65.969,1.35,0.76
2009-11-23,66.809,66.335,67.365,66.335,1.58,0.73
2009-11-19,66.327,66.514,66.564,65.547,1.47,-0.28
2009-11-18,66.516,67.43,68.06,66.494,1.59,-1.32
2009-11-17,67.406,66.632,67.409,66.232,1.73,1.17
2009-11-16,66.627,65.326,66.896,65.326,1.76,1.99
2009-11-13,65.326,64.452,65.788,64.229,1.86,1.36
2009-12-11,64.448,66.427,66.614,64.319,1.91,-2.99
2009-11-11,66.431,66.303,67.17,66.028,1.81,0.19
2009-10-11,66.303,66.214,66.709,65.706,1.65,0.13
2009-09-11,66.214,64.475,66.236,64.475,1.6,2.71
2009-06-11,64.466,64.82,65.094,63.587,1.66,-0.54
2009-05-11,64.816,63.907,64.83,63.7,1.58,1.41
2009-04-11,63.913,62.65,64.142,62.65,1.89,2.03
2009-03-11,62.643,61.539,63.237,60.724,1.9,1.78
2009-10-30,61.546,63.721,64.226,60.913,2.0,-3.41
2009-10-29,63.721,60.167,63.907,60.167,1.75,5.91
2009-10-28,60.162,63.161,63.173,60.146,2.24,-4.75
2009-10-27,63.161,65.09,65.498,63.161,1.5,-2.96
2009-10-26,65.086,65.056,65.901,64.501,1.38,0.04
2009-10-23,65.059,66.144,66.982,64.988,1.39,-1.63
2009-10-22,66.135,65.49,66.502,65.454,1.27,0.99
2009-10-21,65.486,65.302,67.157,65.221,1.79,0.28
2009-10-20,65.303,67.231,67.231,64.076,2.65,-2.88
2009-10-19,67.239,66.2,67.53,66.194,1.4,1.57
2009-10-16,66.2,66.703,66.703,65.499,1.48,-0.75
2009-10-15,66.703,66.199,66.703,65.837,1.33,0.76
2009-10-14,66.201,64.653,66.393,64.653,2.1,2.41
2009-10-13,64.646,64.075,64.646,63.967,1.19,0.9
2009-09-10,64.071,63.772,64.177,63.493,1.15,0.49
2009-08-10,63.76,62.64,63.816,62.64,1.77,1.79
2009-07-10,62.638,62.666,63.015,62.104,1.41,-0.05
2009-06-10,62.671,62.378,63.291,62.002,1.67,0.48
2009-05-10,62.369,61.178,62.46,61.178,1.34,1.96
2009-02-10,61.172,60.453,61.333,59.678,1.74,1.18
2009-01-10,60.459,61.519,61.519,60.306,1.4,-1.72
2009-09-30,61.518,61.241,61.926,60.978,1.54,0.46
